,Threshold,Feature,Direction,Alpha
0,100.0,15.0,1.0,1.2058670219491705
1,87.0,12.0,-1.0,1.0170160521620857
2,56.0,12.0,-1.0,0.476944329451644
3,75.0,2.0,1.0,0.6024686577876535
4,41.0,6.0,-1.0,0.5732683437998852
5,56.0,8.0,-1.0,0.4810066368128879
6,88.0,13.0,1.0,0.43942092957852846
7,18.0,13.0,-1.0,0.5325006270610266
8,81.0,1.0,1.0,0.5530864450345804
9,32.0,11.0,1.0,0.4253228150298591
10,11.0,10.0,1.0,0.4414032938836702
11,12.0,10.0,-1.0,0.6635603343647762
12,2.0,14.0,-1.0,0.4383847078437518
13,68.0,4.0,-1.0,0.2944052682019263
14,28.0,10.0,-1.0,0.3272041270948706
15,35.0,9.0,1.0,0.3784016207696151
16,57.0,3.0,-1.0,0.40550774851239896
17,77.0,1.0,1.0,0.5177030887768905
18,57.0,7.0,-1.0,0.31739050378673855
19,83.0,5.0,1.0,0.4268578417784984
20,45.0,12.0,-1.0,0.34333556583198993
21,56.0,6.0,-1.0,0.3727283612091027
22,98.0,14.0,1.0,0.4082074307309292
23,52.0,12.0,1.0,0.2778467767089945
24,4.0,11.0,1.0,0.29985371486464596
25,1.0,13.0,-1.0,0.2749224415512911
26,48.0,12.0,-1.0,0.28340062059553517
27,74.0,13.0,1.0,0.271060716356471
28,95.0,3.0,1.0,0.37267992945917855
29,19.0,11.0,1.0,0.3094152904856534
30,88.0,1.0,1.0,0.2325837851719524
31,92.0,2.0,1.0,0.28945075690708055
32,71.0,8.0,-1.0,0.2553327358283397
33,79.0,0.0,1.0,0.2594601470901482
34,38.0,11.0,1.0,0.25649746181838273
35,14.0,13.0,-1.0,0.3193129862064739
36,90.0,15.0,1.0,0.24315393608082458
37,2.0,0.0,1.0,0.3098007445670517
38,92.0,5.0,1.0,0.29176342257159305
39,60.0,12.0,-1.0,0.24246800802378288
40,44.0,11.0,1.0,0.22601818010724323
41,7.0,13.0,-1.0,0.25105718118470943
42,69.0,6.0,-1.0,0.2255780046387526
43,90.0,15.0,1.0,0.22913825349041417
44,76.0,5.0,1.0,0.27308100314385475
45,91.0,5.0,1.0,0.21744680651683712
46,61.0,7.0,-1.0,0.3076321559215356
47,65.0,11.0,-1.0,0.19171644383115316
48,82.0,13.0,1.0,0.283352825545603
49,45.0,9.0,1.0,0.2852066631196971
50,97.0,13.0,-1.0,0.2333713522757075
51,100.0,13.0,1.0,0.3465840617917008
52,80.0,1.0,1.0,0.23628900977705397
53,90.0,14.0,1.0,0.25272617437228045
54,78.0,0.0,1.0,0.2456904121637703
55,79.0,12.0,-1.0,0.259543777695856
56,82.0,13.0,1.0,0.2107736974286461
57,98.0,3.0,1.0,0.21630822321574703
58,44.0,11.0,1.0,0.17915491413563145
59,36.0,5.0,1.0,0.18857039349460272
