,Threshold,Feature,Direction,Alpha
0,22.0,5.0,-1.0,1.3425036099035572
1,14.0,4.0,-1.0,0.9059103437900424
2,53.0,13.0,1.0,0.7777865778986621
3,29.0,3.0,-1.0,0.682299869972139
4,57.0,8.0,1.0,0.5506692665926965
5,28.0,9.0,-1.0,0.5319418912904419
6,60.0,13.0,1.0,0.4142901403283681
7,92.0,9.0,1.0,0.36635507728930033
8,90.0,14.0,-1.0,0.46233890976204767
9,96.0,12.0,1.0,0.33533667133008344
10,30.0,8.0,1.0,0.32651534452304043
11,17.0,2.0,-1.0,0.4120495300233699
12,66.0,0.0,1.0,0.32537283960137514
13,26.0,7.0,-1.0,0.277412535825459
14,37.0,12.0,-1.0,0.33297729681984056
15,30.0,8.0,1.0,0.30011307812314103
16,6.0,7.0,-1.0,0.2933318234620839
17,79.0,9.0,1.0,0.23856564006326478
18,43.0,4.0,-1.0,0.30429707617696683
19,14.0,4.0,1.0,0.2411370927655389
20,74.0,10.0,1.0,0.21194169103643454
21,19.0,12.0,-1.0,0.3227453819582636
22,47.0,13.0,1.0,0.33993096116949384
23,69.0,9.0,1.0,0.25070490629717307
24,30.0,8.0,1.0,0.2923882987884272
25,94.0,12.0,1.0,0.29347569005362545
26,57.0,8.0,1.0,0.26053145982219184
27,79.0,12.0,1.0,0.21533097216254127
28,30.0,14.0,-1.0,0.23867288486075178
29,36.0,4.0,-1.0,0.2205250787871178
30,100.0,6.0,1.0,0.27044208324746416
31,45.0,13.0,1.0,0.25989140532467864
32,95.0,1.0,1.0,0.23202024912444721
33,67.0,5.0,1.0,0.1940339113902899
34,33.0,10.0,1.0,0.23115143862235016
35,95.0,8.0,1.0,0.2191296260341524
36,58.0,13.0,1.0,0.208224330972611
37,92.0,9.0,1.0,0.20021472105299942
38,30.0,8.0,1.0,0.2593589743673887
39,26.0,9.0,-1.0,0.23171474452242188
40,100.0,7.0,1.0,0.2245871118292932
41,56.0,4.0,-1.0,0.210316338717384
42,31.0,5.0,-1.0,0.20324831076090846
43,65.0,0.0,1.0,0.15161364297969762
44,69.0,0.0,-1.0,0.20829664619500426
45,81.0,12.0,1.0,0.1795086173109438
46,7.0,14.0,-1.0,0.19379261509709778
47,38.0,8.0,1.0,0.19033426759215055
48,93.0,15.0,1.0,0.19857964943439838
49,30.0,8.0,1.0,0.16743365983708006
50,92.0,9.0,1.0,0.19762831119715268
51,47.0,13.0,1.0,0.22655890611995647
52,55.0,9.0,1.0,0.18496160405807788
53,33.0,9.0,-1.0,0.2053529252971439
54,74.0,10.0,1.0,0.16672269410150667
55,55.0,9.0,1.0,0.2045143190607192
56,64.0,15.0,1.0,0.19207383511686127
57,31.0,2.0,-1.0,0.1645273889735025
58,65.0,0.0,1.0,0.18131095844890202
59,44.0,14.0,-1.0,0.2170009629923578
