,Threshold,Feature,Direction,Alpha
0,0.15999999999999998,11.0,-1.0,1.1746139756031653
1,0.15999999999999998,20.0,-1.0,1.0755569188830503
2,12.16,52.0,1.0,0.8600011218620572
3,9.12,40.0,1.0,0.7990945170657975
4,9.12,44.0,1.0,0.5858380114589401
5,3.04,1.0,-1.0,0.6363864135514529
6,1.1199999999999999,19.0,-1.0,0.4716045118360724
7,9.12,59.0,1.0,0.4759792593171462
8,2.08,10.0,-1.0,0.47575541537161126
9,5.12,34.0,1.0,0.48018123333722745
10,3.04,44.0,1.0,0.38799612590496524
11,13.12,41.0,1.0,0.44181296060313774
12,3.04,28.0,-1.0,0.41621852213270905
13,4.16,26.0,-1.0,0.42865508269796504
14,15.04,33.0,1.0,0.3966107728576806
15,12.16,50.0,-1.0,0.36860054998999686
16,9.12,51.0,1.0,0.3178547532129013
17,2.08,10.0,-1.0,0.3500529400461555
18,6.08,56.0,-1.0,0.39450793235717396
19,10.08,49.0,1.0,0.2998148370690389
20,2.08,10.0,-1.0,0.3432036476131215
21,2.08,20.0,-1.0,0.31182264473283877
22,11.04,44.0,1.0,0.27765205618581373
23,2.08,47.0,-1.0,0.33514299052643526
24,3.04,11.0,-1.0,0.29320941076171536
25,12.16,58.0,1.0,0.29031048881474864
26,14.08,59.0,1.0,0.31469519922787886
27,5.12,19.0,-1.0,0.34565927639767113
28,12.16,43.0,1.0,0.286395405019579
29,2.08,36.0,-1.0,0.36227254306394024
30,10.08,40.0,1.0,0.3173178702046069
31,4.16,10.0,-1.0,0.32708052290175677
32,9.12,34.0,1.0,0.321392479337373
33,1.1199999999999999,44.0,1.0,0.30238939806962045
34,1.1199999999999999,28.0,-1.0,0.27526733868499825
35,15.04,25.0,1.0,0.2535703868861562
36,3.04,12.0,-1.0,0.22388567959735092
37,7.04,26.0,-1.0,0.26186312163265685
38,1.1199999999999999,1.0,-1.0,0.25235140921276666
39,2.08,48.0,1.0,0.2836965660831468
40,0.15999999999999998,10.0,-1.0,0.3610589132095036
41,5.12,59.0,1.0,0.30902010900373944
42,6.08,50.0,-1.0,0.2401476199827086
43,4.16,16.0,-1.0,0.2780745498068329
44,15.04,35.0,1.0,0.2949108751731269
45,9.12,49.0,1.0,0.2594198055311926
46,11.04,44.0,1.0,0.2554953638078937
47,6.08,20.0,-1.0,0.3068213235937176
48,4.16,10.0,-1.0,0.2941669456843337
49,3.04,47.0,-1.0,0.3104182519361594
50,14.08,17.0,1.0,0.26177529599599614
51,0.15999999999999998,56.0,-1.0,0.23773090046840198
52,6.08,48.0,1.0,0.26044471617589293
53,6.08,44.0,1.0,0.2509970952652957
54,3.04,28.0,-1.0,0.25881666192447333
55,2.08,10.0,-1.0,0.27558813435278307
56,5.12,19.0,-1.0,0.29316592991423285
57,8.16,17.0,-1.0,0.24584151534908286
58,1.1199999999999999,29.0,-1.0,0.22342385142904123
59,13.12,44.0,1.0,0.25155346209110596
