,Threshold,Feature,Direction,Alpha
0,1.9519999999999986,2.0,1.0,1.6318332214140876
1,2.8160000000000007,1.0,-1.0,1.0546266588044073
2,1.9440000000000008,2.0,1.0,0.9607296530801757
3,1.6120000000000005,3.0,-1.0,1.199129171519442
4,2.216,1.0,-1.0,1.222964532584093
5,5.422000000000013,0.0,1.0,0.6393385183007175
6,2.024,1.0,-1.0,0.7278611629611101
7,1.7080000000000006,3.0,-1.0,1.1318688461794268
8,5.521000000000014,0.0,1.0,0.8695101130975379
9,6.511000000000025,0.0,1.0,0.7226682180865011
10,5.031999999999996,2.0,-1.0,0.6830912757458218
11,1.9519999999999986,2.0,1.0,0.5101200631116117
12,2.216,1.0,-1.0,0.7537794450346527
13,1.6120000000000005,3.0,-1.0,0.652792454645621
14,1.9519999999999986,2.0,1.0,0.7250447200101209
15,2.024,1.0,-1.0,0.6468934730020881
16,5.031999999999996,2.0,-1.0,0.6559383156451722
17,1.9519999999999986,2.0,1.0,0.5304891398217616
18,2.216,1.0,-1.0,0.6165070543576641
19,1.6120000000000005,3.0,-1.0,0.5884762874342429
20,1.9519999999999986,2.0,1.0,0.6925995682427651
21,1.9440000000000008,2.0,1.0,0.4984395184407322
22,2.216,1.0,-1.0,0.8693713872327155
23,5.031999999999996,2.0,-1.0,0.6421623361775906
24,1.9440000000000008,2.0,1.0,0.6581176820220196
25,1.6120000000000005,3.0,-1.0,0.9581495961058344
26,5.818000000000017,0.0,1.0,0.7182072670722641
27,2.216,1.0,-1.0,0.6064516064559679
28,5.143999999999995,2.0,-1.0,0.6221135921979484
29,1.9440000000000008,2.0,1.0,0.6276216325481822
30,2.216,1.0,-1.0,0.8524310689948441
31,5.12500000000001,0.0,1.0,0.6259032515766887
32,3.008000000000001,1.0,1.0,0.5476252298263854
33,5.031999999999996,2.0,-1.0,0.526933738387861
34,1.9440000000000008,2.0,1.0,0.6512156028294218
35,2.4080000000000004,1.0,-1.0,0.9014166871323908
36,2.5040000000000004,1.0,1.0,0.5345880519924746
37,1.9440000000000008,2.0,1.0,0.5468912317874363
38,1.6120000000000005,3.0,-1.0,0.9581140691154609
39,2.024,1.0,-1.0,0.6088173272458184
40,5.143999999999995,2.0,-1.0,0.6815257239084033
41,5.818000000000017,0.0,1.0,0.8413636622646836
42,5.031999999999996,2.0,-1.0,0.4486576402270488
43,2.216,1.0,-1.0,0.5376070847801816
44,2.024,1.0,-1.0,0.6381937359720053
45,1.9519999999999986,2.0,1.0,0.9533130882155341
46,5.031999999999996,2.0,-1.0,0.47481423466464473
47,2.024,1.0,-1.0,0.5287003060062919
48,2.5040000000000004,1.0,1.0,0.7490051975164563
49,5.143999999999995,2.0,-1.0,0.3976547630864841
50,2.4080000000000004,1.0,-1.0,0.5205189125785153
51,1.9440000000000008,2.0,1.0,0.6191436156707152
52,1.6120000000000005,3.0,-1.0,0.5973711161615228
53,1.6120000000000005,3.0,-1.0,0.5014720473295273
54,5.818000000000017,0.0,1.0,0.8684094994855297
55,5.031999999999996,2.0,-1.0,0.5987847730959734
56,6.511000000000025,0.0,1.0,0.5541711700314682
57,6.315999999999976,0.0,1.0,0.367221519077813
58,5.143999999999995,2.0,-1.0,0.6411146110989261
59,1.9440000000000008,2.0,1.0,0.6064465365688059
