,Threshold,Feature,Direction,Alpha
0,101.0,0.0,1.0,1.0783666079907412
1,12.0,0.0,-1.0,0.7653429256692309
2,23.0,15.0,1.0,0.6365400389773921
3,92.0,3.0,1.0,0.6616492884656971
4,22.0,12.0,-1.0,0.5808751343898044
5,90.0,1.0,1.0,0.4949430661423598
6,2.0,0.0,-1.0,0.3891593649438195
7,18.0,13.0,1.0,0.4035368438593707
8,96.0,5.0,1.0,0.43729337931887774
9,84.0,3.0,1.0,0.42661300744428343
10,1.0,9.0,-1.0,0.45743038367948186
11,80.0,7.0,1.0,0.4094656082298869
12,46.0,4.0,1.0,0.43555571772441726
13,3.0,10.0,-1.0,0.3150201627123888
14,59.0,15.0,-1.0,0.33040069889913065
15,1.0,2.0,-1.0,0.36572239955862657
16,18.0,15.0,1.0,0.3954905786457892
17,35.0,0.0,-1.0,0.35654835777080673
18,100.0,6.0,1.0,0.31583505601441536
19,87.0,1.0,1.0,0.3260190352635063
20,43.0,14.0,1.0,0.3470898864379015
21,1.0,11.0,-1.0,0.3009659676015685
22,84.0,3.0,1.0,0.35435954292800514
23,78.0,9.0,1.0,0.3588840243634551
24,13.0,13.0,1.0,0.33708965847516903
25,59.0,15.0,-1.0,0.23285713170416805
26,2.0,12.0,-1.0,0.3558063738705911
27,49.0,0.0,-1.0,0.2587707459119786
28,2.0,9.0,-1.0,0.3180776944784815
29,55.0,9.0,1.0,0.2817575126705427
30,90.0,3.0,1.0,0.2803246146037119
31,34.0,12.0,-1.0,0.26388937205945484
32,78.0,1.0,1.0,0.23100067115874817
33,93.0,7.0,1.0,0.260624350510826
34,70.0,15.0,-1.0,0.278486700211482
35,30.0,15.0,1.0,0.2960768754279708
36,1.0,0.0,-1.0,0.2572001186311255
37,1.0,2.0,-1.0,0.27584300448168236
38,80.0,3.0,1.0,0.31529360865653777
39,97.0,1.0,1.0,0.25395668893419976
40,91.0,14.0,1.0,0.23181489720742146
41,58.0,6.0,1.0,0.2884460015098335
42,98.0,7.0,1.0,0.22361365803859232
43,70.0,15.0,-1.0,0.25370389929972303
44,14.0,15.0,1.0,0.2835374140423301
45,76.0,8.0,1.0,0.26046845991248124
46,97.0,3.0,1.0,0.24641369203606311
47,100.0,1.0,1.0,0.2003649086905244
48,38.0,4.0,1.0,0.24701744251391225
49,93.0,9.0,1.0,0.2668038606727874
50,44.0,0.0,-1.0,0.2264224093544581
51,1.0,9.0,-1.0,0.26368956056775106
52,67.0,7.0,1.0,0.22909668638000533
53,80.0,3.0,1.0,0.21463572272465956
54,1.0,11.0,-1.0,0.264330886392536
55,85.0,1.0,1.0,0.2401691908707537
56,22.0,13.0,1.0,0.20565052671745288
57,100.0,7.0,1.0,0.19888969813964874
58,49.0,0.0,-1.0,0.24983398874160775
59,1.0,10.0,-1.0,0.2234399534146351
