,Threshold,Feature,Direction,Alpha
0,2.08,58.0,-1.0,1.437778336055512
1,12.16,35.0,1.0,1.5893832597744624
2,11.04,4.0,1.0,1.147269716653049
3,5.12,51.0,-1.0,0.9409526781413713
4,8.120000000000001,37.0,1.0,0.8182961208287424
5,4.16,26.0,-1.0,0.9932255376312119
6,0.15999999999999998,4.0,1.0,1.070789250952201
7,1.1199999999999999,18.0,-1.0,0.6788448072969809
8,1.12,37.0,1.0,0.6853522667581973
9,0.15999999999999998,51.0,-1.0,0.7853878107905937
10,14.08,4.0,1.0,0.7798469000930949
11,9.12,10.0,1.0,0.5747995318260464
12,0.15999999999999998,50.0,-1.0,0.6318628843096943
13,13.12,17.0,-1.0,0.6850881720663002
14,13.049999999999999,8.0,1.0,0.5545592566757593
15,1.1199999999999999,28.0,1.0,0.9347699967176669
16,0.15999999999999998,28.0,-1.0,0.8713862537934264
17,12.16,43.0,-1.0,0.7646274774392553
18,3.04,58.0,-1.0,0.6992582702687701
19,7.04,25.0,-1.0,0.5815287769679056
20,15.04,4.0,1.0,0.6145481000421379
21,4.16,29.0,1.0,0.7573433553105495
22,9.12,34.0,1.0,0.8236957252284857
23,11.04,41.0,1.0,0.5147136771251813
24,7.04,17.0,-1.0,0.5118982988703997
25,1.12,37.0,1.0,0.49946335396681385
26,7.04,58.0,-1.0,0.5027242568409905
27,15.04,11.0,1.0,0.5230960648725526
28,4.16,21.0,1.0,0.5986566804376737
29,5.1,32.0,-1.0,0.6187892550049311
30,9.12,2.0,-1.0,0.5902969503165336
31,9.12,50.0,-1.0,0.46069587924688077
32,10.08,4.0,1.0,0.47637475872304436
33,1.1199999999999999,41.0,1.0,0.49534343123433155
34,5.12,5.0,1.0,0.49435529196720845
35,8.16,25.0,-1.0,0.48947397699461664
36,0.15999999999999998,51.0,-1.0,0.4215127030258
37,15.04,11.0,1.0,0.4574634480587851
38,1.0499999999999998,29.0,1.0,0.4638623462392934
39,4.16,25.0,-1.0,0.359208257492442
40,6.08,48.0,-1.0,0.3764829318768788
41,12.16,58.0,-1.0,0.42970733248204207
42,10.08,1.0,1.0,0.6561981342214974
43,6.08,11.0,1.0,0.42258567505322586
44,15.04,4.0,1.0,0.5283147687910722
45,13.12,35.0,1.0,0.5110161439278126
46,1.1199999999999999,58.0,-1.0,0.4990845629614201
47,13.12,26.0,-1.0,0.49760836799458197
48,0.15999999999999998,58.0,-1.0,0.39289421525581814
49,13.12,17.0,-1.0,0.4961032268698627
50,13.12,10.0,1.0,0.448166946864492
51,3.04,18.0,-1.0,0.38443985800114855
52,0.15999999999999998,48.0,-1.0,0.4843384207866932
53,2.08,1.0,1.0,0.42028466094744865
54,8.16,5.0,1.0,0.4344211762804609
55,6.08,4.0,1.0,0.4457261763828423
56,9.12,50.0,-1.0,0.36859705311581914
57,12.16,42.0,1.0,0.5229304112322117
58,3.04,50.0,-1.0,0.3336101328789817
59,14.08,25.0,-1.0,0.44305989714186395
