,Threshold,Feature,Direction,Alpha
0,1.0,1.0,-1.0,1.137035404715284
1,44.0,9.0,1.0,1.578072984055182
2,56.0,0.0,1.0,0.6979082080023723
3,68.0,7.0,1.0,0.642415418844332
4,98.0,10.0,1.0,0.533770483017873
5,54.0,9.0,1.0,0.5459167925193159
6,2.0,13.0,-1.0,0.44098982257784386
7,47.0,11.0,1.0,0.4559138111098581
8,37.0,0.0,1.0,0.49698541563428583
9,76.0,7.0,1.0,0.34843049785114805
10,73.0,10.0,1.0,0.34756465923437835
11,54.0,11.0,1.0,0.38701001321375095
12,26.0,8.0,-1.0,0.3403592859266917
13,52.0,7.0,1.0,0.44645808295233474
14,76.0,7.0,-1.0,0.37429134292975863
15,5.0,14.0,-1.0,0.33946221538194177
16,66.0,9.0,1.0,0.319523150718023
17,100.0,6.0,-1.0,0.2708660322083454
18,16.0,3.0,-1.0,0.25382967560189085
19,96.0,5.0,-1.0,0.2815313085358222
20,50.0,7.0,1.0,0.2539883454535874
21,4.0,8.0,-1.0,0.28453256710356384
22,59.0,1.0,1.0,0.2899845252138759
23,16.0,3.0,-1.0,0.28756300779946636
24,51.0,10.0,1.0,0.2514866753442137
25,86.0,10.0,1.0,0.22448970691579828
26,84.0,1.0,-1.0,0.2340337808497948
27,45.0,0.0,1.0,0.26895561953382713
28,77.0,9.0,1.0,0.2491961550885456
29,73.0,7.0,1.0,0.26924591040947665
30,27.0,4.0,1.0,0.1814468478327642
31,69.0,0.0,1.0,0.24535266687694263
32,84.0,5.0,-1.0,0.2024799387795884
33,69.0,11.0,1.0,0.20649783210832018
34,55.0,7.0,1.0,0.2792563877085308
35,60.0,13.0,1.0,0.19524780760696395
36,76.0,6.0,-1.0,0.266354826668458
37,57.0,9.0,1.0,0.2065623383581904
38,7.0,13.0,-1.0,0.2029449655103559
39,57.0,10.0,1.0,0.20273184317716023
40,28.0,8.0,-1.0,0.31375043121823165
41,73.0,2.0,-1.0,0.20852687817809606
42,15.0,3.0,-1.0,0.1777418903696963
43,59.0,7.0,1.0,0.20877902750575125
44,80.0,4.0,-1.0,0.18334551190545115
45,16.0,3.0,-1.0,0.18515101933314385
46,43.0,2.0,1.0,0.2062735196840875
47,35.0,11.0,1.0,0.1835148020652646
48,16.0,14.0,-1.0,0.20559540901921303
49,89.0,1.0,-1.0,0.16854475952971737
50,96.0,1.0,1.0,0.2218263317351511
51,96.0,6.0,-1.0,0.18367075272054298
52,79.0,1.0,-1.0,0.18116955939406765
53,1.0,1.0,-1.0,0.16544319686703018
54,65.0,5.0,1.0,0.2226779250483814
55,79.0,5.0,-1.0,0.16095677378754222
56,45.0,1.0,1.0,0.16904330094580203
57,15.0,3.0,-1.0,0.22495147798599288
58,59.0,7.0,1.0,0.1774637245107087
59,88.0,10.0,1.0,0.15699859193120122
