,Threshold,Feature,Direction,Alpha
0,101.0,0.0,1.0,1.0762164095667415
1,100.0,1.0,1.0,0.9570034310675808
2,1.0,15.0,-1.0,0.9484263362063422
3,1.0,4.0,-1.0,0.7645248212824731
4,65.0,11.0,1.0,0.53625464222101
5,48.0,14.0,1.0,0.4955049630842055
6,39.0,4.0,-1.0,0.4296725315276075
7,1.0,6.0,-1.0,0.5058000510657291
8,55.0,0.0,-1.0,0.47081461475973013
9,100.0,8.0,1.0,0.42842546409837823
10,1.0,15.0,-1.0,0.5085861585747331
11,66.0,5.0,-1.0,0.41787455112553556
12,5.0,6.0,-1.0,0.45103364771496657
13,1.0,2.0,-1.0,0.3688381996171907
14,35.0,11.0,1.0,0.43083083003618444
15,100.0,6.0,1.0,0.3170403157094232
16,57.0,7.0,-1.0,0.4366867682233615
17,26.0,7.0,1.0,0.46746744397221246
18,101.0,0.0,1.0,0.412794211338599
19,95.0,1.0,1.0,0.359983208220964
20,73.0,0.0,-1.0,0.2740308002645147
21,80.0,12.0,1.0,0.3083421372085576
22,1.0,15.0,-1.0,0.35115641824701443
23,97.0,11.0,1.0,0.3834172690547779
24,74.0,5.0,-1.0,0.36289578587218274
25,100.0,3.0,1.0,0.275579004049703
26,1.0,15.0,-1.0,0.2680178982179828
27,100.0,6.0,1.0,0.29005977738867317
28,56.0,7.0,-1.0,0.3391057946518243
29,23.0,9.0,1.0,0.28456087017496473
30,101.0,0.0,1.0,0.32862155587978076
31,100.0,1.0,1.0,0.2896406907420483
32,70.0,0.0,-1.0,0.21559139026350674
33,1.0,6.0,-1.0,0.26875487494331946
34,39.0,11.0,1.0,0.2763258777527914
35,101.0,0.0,1.0,0.2217009705658498
36,51.0,13.0,-1.0,0.32639281413732313
37,89.0,11.0,1.0,0.2466047554380276
38,74.0,5.0,-1.0,0.29875103876370473
39,101.0,0.0,1.0,0.22577534665535495
40,1.0,15.0,-1.0,0.2824810185051214
41,19.0,12.0,-1.0,0.21971948248874587
42,68.0,7.0,-1.0,0.301578614168272
43,33.0,7.0,1.0,0.23685002248838855
44,101.0,0.0,1.0,0.25206402796245725
45,82.0,0.0,-1.0,0.28967615977351024
46,69.0,12.0,1.0,0.18755486701250015
47,72.0,8.0,1.0,0.20272954138283222
48,8.0,6.0,-1.0,0.20142719544589752
49,86.0,3.0,-1.0,0.20852194712149055
50,22.0,7.0,1.0,0.17040073896142913
51,26.0,12.0,-1.0,0.2680851097729938
52,41.0,4.0,-1.0,0.2743385041783363
53,100.0,6.0,1.0,0.20707917523469352
54,61.0,9.0,-1.0,0.20781814878465243
55,37.0,7.0,1.0,0.23613401591395158
56,57.0,7.0,-1.0,0.19553679609519314
57,51.0,11.0,1.0,0.19398661583534998
58,101.0,0.0,1.0,0.21719741134187756
59,51.0,13.0,-1.0,0.2721951361910215
