,Threshold,Feature,Direction,Alpha
0,58.0,1.0,-1.0,1.241369900851455
1,29.0,13.0,-1.0,1.39438819293688
2,95.0,6.0,1.0,0.6285691190404734
3,16.0,15.0,-1.0,0.6538395491511386
4,10.0,15.0,-1.0,0.43466796831703114
5,17.0,12.0,-1.0,0.5190113071503428
6,63.0,14.0,1.0,0.38268252160904664
7,79.0,1.0,-1.0,0.358802320119408
8,1.0,0.0,-1.0,0.35784988194826994
9,51.0,12.0,-1.0,0.3580024056612776
10,94.0,6.0,-1.0,0.3554055325681988
11,68.0,3.0,-1.0,0.35938051935514653
12,5.0,13.0,1.0,0.2798442464380201
13,28.0,12.0,-1.0,0.2674858699982054
14,88.0,10.0,-1.0,0.27037198479307656
15,9.0,9.0,-1.0,0.3113008308191965
16,19.0,8.0,1.0,0.29155390642014783
17,65.0,2.0,1.0,0.23764492491705366
18,75.0,4.0,-1.0,0.21921129088669986
19,91.0,3.0,-1.0,0.21555820728089595
20,71.0,5.0,1.0,0.24479646055914306
21,24.0,15.0,-1.0,0.24478391000109712
22,93.0,9.0,1.0,0.41677429301769386
23,58.0,1.0,1.0,0.21940990878598043
24,6.0,9.0,-1.0,0.22407331379565842
25,46.0,7.0,1.0,0.20501359571530609
26,52.0,4.0,-1.0,0.19795183637674982
27,45.0,0.0,-1.0,0.21216743037043456
28,100.0,14.0,1.0,0.21212009444499397
29,41.0,2.0,1.0,0.20274161314186173
30,29.0,11.0,1.0,0.2184227235213794
31,11.0,11.0,-1.0,0.16500413347811974
32,57.0,7.0,1.0,0.19752198165728774
33,15.0,9.0,-1.0,0.20479483743723736
34,71.0,5.0,1.0,0.17607715612372266
35,94.0,3.0,-1.0,0.1807549405837033
36,24.0,10.0,-1.0,0.1658435794900167
37,56.0,7.0,1.0,0.17382031784535507
38,9.0,9.0,-1.0,0.20929165098612784
39,23.0,8.0,1.0,0.16679167307044176
40,100.0,0.0,1.0,0.19375212519933147
41,45.0,0.0,-1.0,0.1788174113957288
42,67.0,2.0,1.0,0.14790367875342497
43,15.0,15.0,-1.0,0.18919861845695957
44,1.0,0.0,-1.0,0.17892926263499853
45,16.0,12.0,-1.0,0.16526804767187825
46,58.0,1.0,1.0,0.1789598114127208
47,14.0,12.0,-1.0,0.17013643136890533
48,16.0,15.0,-1.0,0.17153021206069533
49,1.0,2.0,-1.0,0.18206957892504044
50,77.0,1.0,-1.0,0.17612380105400477
51,91.0,6.0,-1.0,0.17761595122672982
52,29.0,11.0,1.0,0.1622036383806229
53,20.0,9.0,-1.0,0.18711766278050604
54,57.0,8.0,1.0,0.17562351520356037
55,22.0,13.0,-1.0,0.1830731532329152
56,10.0,13.0,1.0,0.15596584062259686
57,56.0,3.0,-1.0,0.14707487775539788
58,19.0,14.0,1.0,0.17949266109433962
59,52.0,12.0,-1.0,0.1619347725850127
