,Threshold,Feature,Direction,Alpha
0,8.16,39.0,1.0,1.2424533248940002
1,2.08,42.0,1.0,1.526145120413585
2,2.1000000000000005,37.0,1.0,0.7347306608894857
3,10.08,28.0,1.0,0.5630258073465675
4,7.04,12.0,-1.0,0.5677896606643474
5,3.04,11.0,-1.0,0.5796224964224695
6,12.16,36.0,1.0,0.5982055156521432
7,2.08,51.0,-1.0,0.616154944745078
8,3.04,2.0,-1.0,0.6602171338380187
9,1.1199999999999999,24.0,1.0,0.6419513695105087
10,5.12,2.0,-1.0,0.5794295246244583
11,3.04,4.0,-1.0,0.7188518630478645
12,3.04,51.0,-1.0,0.5995417728329594
13,11.04,57.0,-1.0,0.7160818363605218
14,1.12,37.0,1.0,0.4989445502879889
15,9.12,4.0,-1.0,0.5787552057006674
16,8.1,29.0,1.0,0.688192192869207
17,7.04,57.0,-1.0,0.6675619098042124
18,3.04,52.0,-1.0,0.5981367972365412
19,0.15999999999999998,39.0,1.0,0.5171138375062934
20,1.0499999999999998,29.0,1.0,0.48699899562729076
21,8.16,18.0,1.0,0.4422301713642961
22,2.08,11.0,-1.0,0.4978916285559101
23,12.16,42.0,1.0,0.4499801114360864
24,5.12,58.0,-1.0,0.4116372070791356
25,9.12,2.0,-1.0,0.39846942799219187
26,15.04,11.0,-1.0,0.3639073407123253
27,3.04,44.0,-1.0,0.3987271990218467
28,1.1199999999999999,44.0,1.0,0.6448222789924036
29,1.1199999999999999,18.0,1.0,0.3601444747074224
30,8.1,32.0,1.0,0.5657240761000174
31,12.16,12.0,-1.0,0.3353524978901902
32,14.08,28.0,1.0,0.39569304537346667
33,10.08,3.0,-1.0,0.33772875545704323
34,2.08,9.0,-1.0,0.38461547074867325
35,14.08,17.0,1.0,0.3379881865086758
36,5.12,42.0,1.0,0.35240957111564475
37,0.15999999999999998,47.0,1.0,0.4267832274390543
38,12.16,58.0,-1.0,0.34429497783302976
39,4.16,39.0,1.0,0.39452605824966447
40,5.12,39.0,-1.0,0.45464946236058623
41,8.120000000000001,37.0,1.0,0.37127658183769924
42,8.1,24.0,1.0,0.43810180417195993
43,2.08,25.0,1.0,0.6546787601194476
44,4.16,43.0,-1.0,0.38716103788192463
45,5.12,34.0,1.0,0.36062657076286536
46,4.16,39.0,1.0,0.3460687791691246
47,14.08,4.0,-1.0,0.438622415085792
48,6.15,29.0,1.0,0.5287816796785573
49,9.12,2.0,-1.0,0.4193878353451835
50,1.0499999999999998,32.0,1.0,0.2965123674803818
51,2.08,4.0,-1.0,0.2935762623063827
52,7.04,12.0,-1.0,0.31662375824676625
53,7.04,57.0,-1.0,0.41692520290941454
54,13.12,42.0,1.0,0.37166858787899754
55,0.15999999999999998,51.0,-1.0,0.39965835167446745
56,5.04,37.0,1.0,0.3163415288142455
57,2.08,25.0,1.0,0.3849833361855517
58,1.1199999999999999,18.0,1.0,0.33014333826620645
59,5.12,47.0,1.0,0.5535379792655569
