,Threshold,Feature,Direction,Alpha
0,101.0,0.0,1.0,1.0762164095667415
1,1.0,15.0,-1.0,1.2987785943314658
2,1.0,15.0,-1.0,0.9484263362063422
3,86.0,11.0,1.0,1.0322763417844614
4,65.0,11.0,1.0,0.53625464222101
5,96.0,1.0,1.0,0.7991880331700025
6,76.0,12.0,1.0,0.4766885357781777
7,1.0,6.0,-1.0,0.5058000510657291
8,77.0,5.0,-1.0,0.7298474454239986
9,100.0,8.0,1.0,0.42842546409837823
10,1.0,15.0,-1.0,0.5085861585747331
11,97.0,14.0,1.0,0.5678517801968411
12,5.0,6.0,-1.0,0.45103364771496657
13,33.0,11.0,1.0,0.5730573154848085
14,69.0,0.0,-1.0,0.49167457829981787
15,67.0,7.0,-1.0,0.45309282771896303
16,34.0,12.0,-1.0,0.47008576912711386
17,26.0,7.0,1.0,0.46746744397221246
18,4.0,4.0,-1.0,0.4700014863753068
19,83.0,3.0,-1.0,0.38021895336846345
20,1.0,2.0,-1.0,0.3421584664480735
21,62.0,9.0,-1.0,0.34096567432163494
22,1.0,15.0,-1.0,0.35115641824701443
23,100.0,12.0,1.0,0.449360032939647
24,39.0,11.0,1.0,0.41969243560797964
25,100.0,3.0,1.0,0.275579004049703
26,100.0,1.0,1.0,0.32966403016266116
27,100.0,6.0,1.0,0.29005977738867317
28,70.0,6.0,-1.0,0.35200857666882046
29,75.0,8.0,1.0,0.3944284368413858
30,101.0,0.0,1.0,0.32862155587978076
31,88.0,7.0,-1.0,0.3579141799418657
32,46.0,0.0,-1.0,0.3318357529901802
33,63.0,7.0,-1.0,0.27237898313865655
34,39.0,11.0,1.0,0.2763258777527914
35,3.0,6.0,-1.0,0.3788380968932543
36,51.0,13.0,-1.0,0.32639281413732313
37,76.0,10.0,-1.0,0.3952480670244492
38,74.0,5.0,-1.0,0.29875103876370473
39,101.0,0.0,1.0,0.4264631210730397
40,42.0,4.0,-1.0,0.30671302037610604
41,13.0,0.0,-1.0,0.31431063890747746
42,8.0,2.0,1.0,0.33369862503005
43,29.0,14.0,1.0,0.23996162327278928
44,61.0,5.0,-1.0,0.27185028322651655
45,82.0,0.0,-1.0,0.28967615977351024
46,101.0,0.0,1.0,0.37594980830104935
47,22.0,9.0,1.0,0.3130586906649795
48,69.0,3.0,1.0,0.24081816144471221
49,100.0,12.0,1.0,0.3245748410084368
50,97.0,1.0,1.0,0.265565087063902
51,26.0,12.0,-1.0,0.2680851097729938
52,14.0,7.0,1.0,0.28776410985617706
53,100.0,10.0,1.0,0.2622934588356666
54,75.0,8.0,1.0,0.25485692283573597
55,37.0,7.0,1.0,0.23613401591395158
56,43.0,9.0,-1.0,0.3408039764307538
57,59.0,11.0,1.0,0.24780190556533757
58,101.0,0.0,1.0,0.21719741134187756
59,81.0,1.0,1.0,0.3437278639003423
