,Threshold,Feature,Direction,Alpha
0,8.08,0.0,1.0,1.1003590153353897
1,11.04,28.0,1.0,0.7081827256211222
2,0.15999999999999998,41.0,-1.0,0.6310589066915187
3,1.1199999999999999,33.0,-1.0,0.3982767004764386
4,15.04,28.0,1.0,0.409609956028984
5,3.04,16.0,1.0,0.3645983802266327
6,2.08,21.0,1.0,0.31651742408586797
7,7.04,19.0,1.0,0.2890459744129795
8,8.16,17.0,1.0,0.3005815383711186
9,0.15999999999999998,50.0,-1.0,0.3277176749594429
10,2.08,40.0,-1.0,0.32340969637473166
11,0.15999999999999998,59.0,-1.0,0.2545811285545167
12,5.12,42.0,-1.0,0.2665264021900436
13,11.04,20.0,1.0,0.30074144423062504
14,2.08,56.0,-1.0,0.2814632169234645
15,11.04,19.0,1.0,0.1964983947650639
16,6.08,11.0,-1.0,0.22265867647822962
17,5.12,41.0,-1.0,0.23652763705312263
18,15.04,9.0,1.0,0.2021820138069637
19,4.16,48.0,-1.0,0.19941981768878042
20,10.08,50.0,-1.0,0.19041925840427537
21,7.04,51.0,-1.0,0.1855789962105643
22,3.04,42.0,-1.0,0.20865780014913196
23,0.14,37.0,-1.0,0.181593344055968
24,4.16,20.0,1.0,0.2157545898652362
25,10.08,21.0,1.0,0.21031135980912546
26,13.12,35.0,-1.0,0.21337060373326192
27,14.08,10.0,1.0,0.16763277767836635
28,4.16,26.0,1.0,0.2178398695224519
29,12.16,9.0,1.0,0.1562318253752535
30,12.040000000000001,37.0,1.0,0.1858842549961873
31,4.16,20.0,1.0,0.1881988105605053
32,15.04,19.0,1.0,0.16104779707220354
33,8.16,17.0,1.0,0.16139074989551935
34,4.16,52.0,1.0,0.144325408040863
35,6.08,12.0,1.0,0.14218923244303333
36,9.12,21.0,1.0,0.17321530613682348
37,10.08,2.0,1.0,0.173250849470508
38,4.16,48.0,-1.0,0.14230504746103567
39,0.15999999999999998,50.0,-1.0,0.12781043743856513
40,5.12,41.0,-1.0,0.1881096526517751
41,0.15999999999999998,59.0,-1.0,0.151198220555674
42,0.15999999999999998,5.0,-1.0,0.13571992713380943
43,14.08,20.0,1.0,0.12364100483188983
44,0.14,32.0,-1.0,0.12078513945500086
45,15.04,21.0,1.0,0.16896004792258051
46,7.04,40.0,-1.0,0.1785891230873018
47,13.12,33.0,1.0,0.16262635765347155
48,4.16,25.0,1.0,0.14401053712843678
49,8.16,3.0,1.0,0.13689357414786177
50,6.08,47.0,1.0,0.15752443443562833
51,2.1000000000000005,32.0,-1.0,0.18062536252430514
52,13.12,10.0,1.0,0.14587777047160747
53,6.08,11.0,-1.0,0.11640090303201141
54,5.12,41.0,-1.0,0.145780689054873
55,1.1199999999999999,36.0,-1.0,0.15869288481686497
56,4.16,12.0,1.0,0.15186214677207
57,3.04,42.0,-1.0,0.113522858224379
58,1.12,37.0,-1.0,0.15533777735892
59,11.04,36.0,1.0,0.13655184052778788
