,Threshold,Feature,Direction,Alpha
0,100.0,12.0,1.0,1.204542867579799
1,13.0,15.0,1.0,1.5210335927573895
2,75.0,1.0,-1.0,0.4939300481651078
3,45.0,15.0,1.0,0.5482552832833867
4,59.0,8.0,-1.0,0.4236225907760911
5,13.0,15.0,1.0,0.4686547562639727
6,72.0,7.0,1.0,0.7064158712347557
7,56.0,0.0,1.0,0.4103717467552384
8,62.0,15.0,1.0,0.30258798865492315
9,26.0,7.0,1.0,0.46747647803033515
10,17.0,15.0,1.0,0.28113229779090493
11,83.0,4.0,1.0,0.40798512943558357
12,62.0,15.0,1.0,0.3432110537961941
13,27.0,7.0,1.0,0.33698789778901117
14,28.0,14.0,-1.0,0.3316434930830982
15,59.0,10.0,-1.0,0.2967206832834665
16,68.0,8.0,-1.0,0.301055195944887
17,32.0,9.0,1.0,0.3700129257876617
18,28.0,0.0,1.0,0.3599564791970826
19,55.0,15.0,1.0,0.27483821369780903
20,2.0,10.0,-1.0,0.33682967720253965
21,43.0,14.0,-1.0,0.25692136542720406
22,43.0,15.0,1.0,0.24112113254088588
23,70.0,1.0,-1.0,0.309567067839438
24,83.0,13.0,-1.0,0.2714119993980578
25,16.0,14.0,-1.0,0.2552688440911412
26,58.0,10.0,-1.0,0.2967571073120598
27,68.0,15.0,1.0,0.26120368898478735
28,33.0,9.0,1.0,0.24428932493035188
29,87.0,8.0,-1.0,0.21088064808430065
30,36.0,15.0,1.0,0.22723575720624278
31,98.0,7.0,1.0,0.35430369708890325
32,94.0,1.0,-1.0,0.2025174134421727
33,83.0,13.0,-1.0,0.19095804805136338
34,13.0,15.0,1.0,0.1993053907588167
35,100.0,7.0,1.0,0.2663983553128584
36,74.0,10.0,-1.0,0.18593028501087433
37,45.0,14.0,-1.0,0.2693282057765712
38,53.0,15.0,1.0,0.1947203545769494
39,50.0,15.0,1.0,0.2300722956286642
40,74.0,7.0,1.0,0.3490675489415872
41,14.0,0.0,1.0,0.21654865553991628
42,15.0,11.0,-1.0,0.2161787303513897
43,88.0,8.0,-1.0,0.17958269963190862
44,39.0,0.0,1.0,0.18382108076565282
45,72.0,4.0,1.0,0.2408067361363797
46,100.0,13.0,1.0,0.16983469407324744
47,28.0,15.0,1.0,0.2106662799210492
48,52.0,14.0,-1.0,0.16745720259960248
49,67.0,10.0,-1.0,0.21503353161313354
50,49.0,3.0,-1.0,0.20239054448982927
51,43.0,11.0,-1.0,0.20178140432546546
52,18.0,6.0,1.0,0.15778684703871781
53,14.0,5.0,-1.0,0.17535349228515576
54,29.0,3.0,1.0,0.20626764192148928
55,68.0,12.0,1.0,0.1886451604332461
56,13.0,15.0,1.0,0.1528166339259737
57,1.0,5.0,-1.0,0.25174384133710126
58,18.0,6.0,1.0,0.174336503772001
59,57.0,2.0,1.0,0.1766012108830956
