,Threshold,Feature,Direction,Alpha
0,100.0,0.0,1.0,1.1382199064448617
1,17.0,6.0,-1.0,0.927632117603836
2,8.0,9.0,-1.0,0.9708566210643387
3,100.0,10.0,1.0,0.6254436103835095
4,1.0,11.0,-1.0,0.6937796012931038
5,100.0,1.0,1.0,0.6651003000833705
6,32.0,14.0,-1.0,0.5471951430875361
7,23.0,8.0,-1.0,0.5628368916242341
8,20.0,9.0,-1.0,0.5609740217531785
9,33.0,15.0,-1.0,0.48697879551029377
10,77.0,11.0,1.0,0.5652190262521137
11,25.0,9.0,-1.0,0.4437147740685393
12,13.0,14.0,-1.0,0.4000741720360967
13,45.0,6.0,-1.0,0.32723241381273677
14,77.0,11.0,1.0,0.4153541934155811
15,24.0,11.0,-1.0,0.4196646962063123
16,46.0,0.0,1.0,0.3641351048788984
17,77.0,3.0,-1.0,0.314277432556289
18,30.0,9.0,-1.0,0.3364019053755553
19,76.0,2.0,1.0,0.34043505502616617
20,50.0,14.0,-1.0,0.3527633999303811
21,1.0,2.0,-1.0,0.306597587829964
22,48.0,6.0,-1.0,0.39727191464993944
23,1.0,6.0,-1.0,0.3272319997615451
24,56.0,12.0,-1.0,0.33082259516109214
25,76.0,5.0,-1.0,0.3461403047257718
26,17.0,11.0,-1.0,0.31517537175918364
27,98.0,13.0,1.0,0.2559325878388831
28,48.0,15.0,-1.0,0.36743643164695355
29,17.0,13.0,1.0,0.3983734995978379
30,100.0,15.0,1.0,0.40031675641851944
31,60.0,14.0,-1.0,0.36798856514701866
32,46.0,12.0,-1.0,0.28546826088643096
33,30.0,9.0,-1.0,0.31712726777312883
34,85.0,2.0,1.0,0.33486946065405926
35,62.0,15.0,-1.0,0.34163712864508716
36,28.0,7.0,-1.0,0.3807295301394384
37,1.0,2.0,-1.0,0.2857026275318237
38,29.0,11.0,-1.0,0.34035980175500835
39,56.0,4.0,-1.0,0.316785460839112
40,98.0,13.0,1.0,0.3713533421342367
41,40.0,14.0,-1.0,0.3385457803731384
42,43.0,8.0,-1.0,0.30437071197026216
43,69.0,0.0,1.0,0.25804948431374
44,24.0,9.0,-1.0,0.29721691404104894
45,77.0,11.0,1.0,0.33175781969801804
46,62.0,15.0,-1.0,0.4006571937706241
47,21.0,7.0,-1.0,0.29018876898896045
48,27.0,6.0,-1.0,0.2579479728219237
49,100.0,15.0,1.0,0.2916473535036999
50,58.0,13.0,-1.0,0.3317809546719503
51,98.0,13.0,1.0,0.27625125874908374
52,30.0,9.0,-1.0,0.3745600211825253
53,77.0,11.0,1.0,0.26793120543386145
54,60.0,14.0,-1.0,0.3742232140724241
55,13.0,8.0,-1.0,0.24975747458370331
56,90.0,1.0,1.0,0.28454652711380324
57,5.0,6.0,-1.0,0.2903563389750274
58,1.0,14.0,-1.0,0.2528035193192847
59,30.0,9.0,-1.0,0.329702697713725
