,Threshold,Feature,Direction,Alpha
0,101.0,0.0,1.0,1.0762164095667415
1,30.0,4.0,-1.0,1.5665961261320025
2,1.0,15.0,-1.0,0.9745521910296621
3,86.0,11.0,1.0,1.0322763417844614
4,81.0,1.0,1.0,1.1829850657793488
5,96.0,1.0,1.0,0.7991880331700025
6,82.0,1.0,-1.0,0.6513657974435797
7,27.0,14.0,1.0,0.7018844616462402
8,77.0,5.0,-1.0,0.7298474454239986
9,89.0,6.0,1.0,0.9948414790989163
10,1.0,15.0,-1.0,0.5085861585747331
11,97.0,14.0,1.0,0.5678517801968411
12,89.0,9.0,-1.0,0.5341031983255464
13,33.0,11.0,1.0,0.5730573154848085
14,101.0,0.0,1.0,0.6814199109677411
15,20.0,7.0,1.0,0.5088279447787849
16,34.0,12.0,-1.0,0.47008576912711386
17,26.0,7.0,1.0,0.46746744397221246
18,83.0,3.0,-1.0,0.48695206252418705
19,60.0,6.0,-1.0,0.47913634867252325
20,98.0,8.0,1.0,0.36368672496407944
21,97.0,10.0,1.0,0.3739427808026642
22,69.0,0.0,-1.0,0.4260633386119489
23,100.0,12.0,1.0,0.449360032939647
24,1.0,15.0,-1.0,0.6612181227841506
25,100.0,1.0,1.0,0.3703116635212993
26,100.0,1.0,1.0,0.32966403016266116
27,96.0,1.0,-1.0,0.46442776867513813
28,27.0,13.0,1.0,0.3635088582004344
29,75.0,8.0,1.0,0.3944284368413858
30,66.0,8.0,-1.0,0.48091837845373553
31,41.0,4.0,-1.0,0.3597968512276804
32,87.0,12.0,1.0,0.3670651409819177
33,32.0,7.0,1.0,0.30680992380283345
34,16.0,2.0,-1.0,0.35697584594896753
35,3.0,6.0,-1.0,0.3788380968932543
36,17.0,9.0,1.0,0.43177006847095023
37,76.0,10.0,-1.0,0.3952480670244492
38,1.0,4.0,-1.0,0.3352870880981326
39,101.0,0.0,1.0,0.4264631210730397
40,79.0,7.0,-1.0,0.6536544070116097
41,60.0,11.0,-1.0,0.3596052693903112
42,8.0,2.0,1.0,0.33369862503005
43,99.0,8.0,1.0,0.43610047201012236
44,100.0,6.0,1.0,0.28640720808344367
45,1.0,15.0,-1.0,0.36351136330428785
46,101.0,0.0,1.0,0.37594980830104935
47,80.0,0.0,-1.0,0.4782608125898639
48,41.0,4.0,-1.0,0.3582265925722468
49,41.0,2.0,1.0,0.38593553514031403
50,90.0,3.0,-1.0,0.3463755017058057
51,26.0,12.0,-1.0,0.2680851097729938
52,37.0,12.0,1.0,0.4285251067686109
53,100.0,6.0,1.0,0.3029379860436454
54,73.0,3.0,1.0,0.33989518246968825
55,33.0,13.0,1.0,0.27223429545853334
56,43.0,9.0,-1.0,0.3408039764307538
57,25.0,9.0,1.0,0.4103910946219373
58,76.0,6.0,1.0,0.3397679526285415
59,81.0,1.0,1.0,0.3437278639003423
