,Threshold,Feature,Direction,Alpha
0,22.0,5.0,-1.0,1.3425036099035572
1,46.0,13.0,1.0,1.4568736216393874
2,24.0,4.0,-1.0,0.9329438278126974
3,69.0,8.0,1.0,0.7005892121066571
4,57.0,8.0,1.0,0.761097867038309
5,25.0,6.0,-1.0,0.9654206193610626
6,42.0,11.0,1.0,0.7563125517765656
7,99.0,12.0,1.0,0.817650327809525
8,25.0,9.0,-1.0,0.5747723036040453
9,87.0,9.0,1.0,0.6030404976785194
10,57.0,10.0,1.0,0.8884553535085411
11,27.0,2.0,-1.0,0.5816643757757056
12,58.0,15.0,1.0,0.5035813994686902
13,97.0,3.0,1.0,0.4736624663024801
14,57.0,2.0,-1.0,0.40234311095563385
15,15.0,10.0,1.0,0.42142320098219005
16,95.0,11.0,1.0,0.7300728052170482
17,12.0,14.0,-1.0,0.35619142736746645
18,12.0,14.0,1.0,0.44157080768808527
19,9.0,4.0,1.0,0.24654078681792235
20,20.0,4.0,-1.0,0.3380207875121078
21,19.0,12.0,-1.0,0.3227453819582636
22,46.0,13.0,1.0,0.4537970103797834
23,100.0,6.0,1.0,0.3460579362523718
24,69.0,10.0,1.0,0.4253484056625197
25,100.0,12.0,1.0,0.3275496109120526
26,51.0,8.0,1.0,0.4495006116461301
27,9.0,5.0,-1.0,0.2938859639887105
28,70.0,0.0,1.0,0.3337833489215038
29,59.0,2.0,-1.0,0.25924406768198427
30,21.0,2.0,-1.0,0.2892838228419542
31,62.0,14.0,-1.0,0.28776341990888965
32,22.0,11.0,-1.0,0.4599490452882426
33,60.0,12.0,1.0,0.27745746823349177
34,58.0,8.0,1.0,0.3124772611196254
35,14.0,6.0,-1.0,0.34142064993087695
36,46.0,2.0,-1.0,0.2800103471891386
37,36.0,3.0,-1.0,0.23946773085737003
38,46.0,13.0,1.0,0.3419749480378979
39,22.0,11.0,-1.0,0.2900937278408766
40,80.0,1.0,1.0,0.2635123400678176
41,59.0,8.0,1.0,0.2640920632214384
42,15.0,5.0,-1.0,0.27240618769224745
43,64.0,12.0,1.0,0.25233093719767724
44,14.0,7.0,-1.0,0.2177827286627993
45,70.0,0.0,1.0,0.23634402925948067
46,92.0,15.0,-1.0,0.24440640225078586
47,11.0,0.0,-1.0,0.2543140071916036
48,50.0,4.0,-1.0,0.27475275083315914
49,37.0,3.0,-1.0,0.2369187727520432
50,46.0,13.0,1.0,0.26025881973860965
51,31.0,11.0,-1.0,0.2503223567476501
52,25.0,7.0,-1.0,0.2648556945059477
53,78.0,10.0,1.0,0.2684604849288794
54,81.0,10.0,-1.0,0.35536359270848705
55,12.0,3.0,-1.0,0.2148394086127693
56,36.0,4.0,-1.0,0.29331332693784856
57,40.0,0.0,-1.0,0.263619254050407
58,55.0,10.0,1.0,0.2245610100789928
59,95.0,9.0,1.0,0.23200341682079054
