,Threshold,Feature,Direction,Alpha
0,8.000000000000002,55.0,1.0,1.0916737558133338
1,10.08,41.0,-1.0,1.598883446547165
2,2.08,25.0,-1.0,0.781428661361498
3,9.12,51.0,1.0,0.7802069536788574
4,4.16,17.0,-1.0,0.6487333015238071
5,10.08,20.0,-1.0,0.5705739949808971
6,15.04,27.0,1.0,0.5511576032924671
7,0.15999999999999998,24.0,-1.0,0.5233066591454661
8,9.12,28.0,-1.0,0.5784816778365308
9,2.08,41.0,-1.0,0.717339060070563
10,1.1199999999999999,18.0,-1.0,0.5317704093687678
11,6.08,44.0,1.0,0.4467457422440029
12,2.1,29.0,-1.0,0.4066898779475224
13,15.04,36.0,1.0,0.39139337630083554
14,8.16,33.0,-1.0,0.37511634708514063
15,2.08,17.0,-1.0,0.3822598855704923
16,9.12,41.0,-1.0,0.39795014242747756
17,3.04,26.0,-1.0,0.38683488331719934
18,5.12,34.0,1.0,0.31407672507197953
19,14.08,26.0,1.0,0.32666301871177633
20,11.04,13.0,1.0,0.46919736445335003
21,11.04,58.0,1.0,0.5100279752978628
22,11.04,17.0,-1.0,0.3452343943464654
23,11.04,43.0,1.0,0.37017677458723347
24,0.14999999999999997,8.0,1.0,0.35393379023557664
25,14.08,20.0,1.0,0.29357517883050466
26,3.04,26.0,-1.0,0.2845932568891352
27,3.15,29.0,-1.0,0.38677118877730027
28,5.12,44.0,1.0,0.38474970674493447
29,7.04,59.0,-1.0,0.29524998075156356
30,7.04,51.0,1.0,0.35970313734946185
31,0.15999999999999998,17.0,-1.0,0.459881114098494
32,6.08,40.0,-1.0,0.2825831282148201
33,2.08,36.0,-1.0,0.3486741663800325
34,9.12,50.0,-1.0,0.2732937075664707
35,12.16,35.0,1.0,0.3131790158649171
36,2.08,41.0,-1.0,0.31805236425051714
37,1.1199999999999999,41.0,1.0,0.31640010776453126
38,0.15999999999999998,16.0,1.0,0.24069375700592202
39,8.16,25.0,-1.0,0.2949077936606577
40,0.15999999999999998,3.0,-1.0,0.2937147532900771
41,7.04,3.0,1.0,0.3222055243158319
42,15.04,12.0,1.0,0.24531345649192215
43,11.04,4.0,-1.0,0.3115314757647504
44,10.08,44.0,1.0,0.2817804438228485
45,10.08,11.0,1.0,0.26220092438761833
46,11.04,43.0,1.0,0.2953057833263453
47,15.04,3.0,1.0,0.2903049653195533
48,10.08,41.0,-1.0,0.293828886907969
49,15.04,27.0,1.0,0.26796219439524277
50,1.1199999999999999,36.0,-1.0,0.2552275256499581
51,7.04,41.0,-1.0,0.3294451884533489
52,1.0000000000000002,55.0,1.0,0.2945042362004065
53,14.08,3.0,1.0,0.23892163558506171
54,10.08,28.0,-1.0,0.285437098505643
55,5.12,29.0,-1.0,0.33264016129359997
56,10.08,44.0,1.0,0.3997605123454026
57,1.1199999999999999,60.0,-1.0,0.29428182004276016
58,8.16,43.0,1.0,0.26537111705946037
59,13.049999999999999,8.0,1.0,0.3749510850745439
