,Threshold,Feature,Direction,Alpha
0,8.08,0.0,1.0,1.1003590153353897
1,7.04,40.0,-1.0,1.32161297621676
2,12.16,28.0,1.0,0.7554062030743844
3,10.08,35.0,-1.0,0.5875984038892343
4,12.16,28.0,-1.0,0.5311912852120918
5,6.08,21.0,1.0,0.47595073747325345
6,8.16,20.0,1.0,0.5405637534205404
7,9.12,20.0,1.0,0.4302586933784966
8,12.040000000000001,37.0,1.0,0.4942110815858988
9,6.08,25.0,1.0,0.4166620811892239
10,0.15999999999999998,40.0,-1.0,0.48241008163872157
11,13.12,28.0,-1.0,0.5048460887601984
12,8.16,50.0,-1.0,0.3236239730363267
13,12.16,10.0,1.0,0.3493474678736164
14,15.04,28.0,1.0,0.34189360315660267
15,0.14,37.0,-1.0,0.3336473795889405
16,7.04,18.0,1.0,0.33994059348905925
17,11.04,9.0,1.0,0.40909306549525815
18,9.12,26.0,-1.0,0.3283233158272492
19,1.1199999999999999,42.0,-1.0,0.27072731413223516
20,6.08,56.0,-1.0,0.3051537801487427
21,1.1199999999999999,24.0,-1.0,0.2611028466027966
22,2.1,29.0,1.0,0.2990282137672618
23,1.12,37.0,-1.0,0.27973939006490584
24,7.04,17.0,1.0,0.26211434298128905
25,5.12,16.0,1.0,0.2934162813303354
26,9.12,27.0,1.0,0.23395951883384805
27,15.04,28.0,1.0,0.26742212458235526
28,3.04,35.0,-1.0,0.24982174329004764
29,12.040000000000001,37.0,1.0,0.2906677162773271
30,4.16,20.0,1.0,0.44774697092666566
31,7.04,51.0,-1.0,0.2676307456848676
32,4.16,42.0,-1.0,0.28664461070670944
33,14.08,13.0,1.0,0.2434264755577088
34,10.08,56.0,-1.0,0.3328411186052412
35,0.14999999999999997,8.0,1.0,0.2201261620243005
36,11.04,34.0,1.0,0.23931747199808012
37,6.08,24.0,-1.0,0.23618979732019557
38,2.08,48.0,-1.0,0.20283106444251814
39,13.12,12.0,1.0,0.20891858129796284
40,4.16,4.0,-1.0,0.21624072530078825
41,0.15999999999999998,12.0,-1.0,0.24065117700361216
42,2.08,17.0,1.0,0.31316174362922
43,1.1199999999999999,24.0,-1.0,0.22058660436391275
44,7.04,25.0,1.0,0.1623586864070714
45,2.1,24.0,-1.0,0.19690826464031003
46,7.04,5.0,1.0,0.20554744317681659
47,4.16,43.0,1.0,0.2194661755905109
48,15.04,3.0,1.0,0.197701447812477
49,14.08,51.0,-1.0,0.2081387649388635
50,15.04,28.0,1.0,0.1802705689459857
51,3.04,17.0,1.0,0.2495172852333807
52,12.040000000000001,37.0,1.0,0.310637236034139
53,9.149999999999999,29.0,-1.0,0.223872904756548
54,1.1199999999999999,50.0,-1.0,0.19934023663252398
55,3.04,26.0,1.0,0.1930416763428622
56,7.04,16.0,1.0,0.19492766285903124
57,0.15999999999999998,12.0,-1.0,0.2522458019302104
58,6.08,20.0,1.0,0.3827033504356078
59,0.14,37.0,-1.0,0.15493527806547322
