,Threshold,Feature,Direction,Alpha
0,101.0,0.0,1.0,1.0783666079907412
1,85.0,3.0,1.0,1.4501402111598924
2,22.0,15.0,1.0,0.834469743427754
3,1.0,0.0,-1.0,0.9464661086024448
4,22.0,12.0,-1.0,0.5808751343898044
5,21.0,13.0,1.0,0.8415420056303327
6,41.0,0.0,-1.0,0.5665893165260432
7,96.0,5.0,1.0,0.6580642722822744
8,84.0,1.0,1.0,0.579893948007759
9,84.0,3.0,1.0,0.42661300744428343
10,88.0,7.0,1.0,0.6722154243919737
11,53.0,12.0,-1.0,0.540617609599612
12,46.0,4.0,1.0,0.43555571772441726
13,87.0,9.0,1.0,0.5402386003272344
14,14.0,15.0,1.0,0.5017186021855379
15,59.0,15.0,-1.0,0.4208506024018166
16,5.0,12.0,-1.0,0.44875709328421276
17,19.0,14.0,1.0,0.395221234047962
18,1.0,9.0,-1.0,0.3655312287775095
19,19.0,0.0,-1.0,0.4026057005645067
20,78.0,7.0,1.0,0.383873118319081
21,98.0,3.0,1.0,0.39312096725262147
22,89.0,1.0,1.0,0.4066881503915859
23,78.0,9.0,1.0,0.3588840243634551
24,69.0,15.0,-1.0,0.48756203370040263
25,30.0,15.0,1.0,0.4800007174857121
26,2.0,12.0,-1.0,0.3558063738705911
27,54.0,0.0,-1.0,0.4552291732292491
28,99.0,1.0,1.0,0.3558748963302481
29,90.0,3.0,1.0,0.3792127933113994
30,97.0,6.0,1.0,0.35366130561634596
31,6.0,9.0,-1.0,0.37307626750502393
32,59.0,15.0,-1.0,0.3907427549560289
33,1.0,2.0,-1.0,0.3629544625583545
34,42.0,14.0,1.0,0.3517500731166094
35,14.0,15.0,1.0,0.30674275386652383
36,74.0,7.0,1.0,0.42577335503798125
37,55.0,4.0,1.0,0.38806254604500745
38,80.0,3.0,1.0,0.31529360865653777
39,4.0,2.0,-1.0,0.3984068439153703
40,14.0,15.0,1.0,0.31090113146705833
41,32.0,0.0,-1.0,0.3131300396092389
42,82.0,7.0,1.0,0.37742238201884665
43,80.0,1.0,1.0,0.3512080893579094
44,1.0,11.0,-1.0,0.33497105186290116
45,59.0,13.0,-1.0,0.29638160278234393
46,1.0,9.0,-1.0,0.3883959604925288
47,64.0,9.0,1.0,0.27674979720798365
48,54.0,0.0,-1.0,0.31044283512676935
49,1.0,10.0,-1.0,0.29861548860271475
50,86.0,3.0,1.0,0.2667036113084442
51,98.0,7.0,1.0,0.27032203274894523
52,16.0,13.0,1.0,0.27753821760713787
53,1.0,11.0,-1.0,0.27006246596144406
54,14.0,0.0,-1.0,0.2840085753554529
55,96.0,1.0,1.0,0.26611588918672296
56,91.0,3.0,1.0,0.28138642859091006
57,69.0,2.0,1.0,0.24724805495793925
58,69.0,15.0,-1.0,0.2774506330550966
59,6.0,9.0,-1.0,0.2814819194131405
