,Threshold,Feature,Direction,Alpha
0,4.733999999999996,2.0,-1.0,0.626381484247684
1,2.904000000000001,1.0,-1.0,0.5069078760040162
2,7.900000000000015,0.0,1.0,0.3997973146087728
3,5.310000000000004,0.0,1.0,0.4349823061806197
4,1.7080000000000006,3.0,-1.0,0.48835186703605254
5,7.900000000000015,0.0,1.0,0.40131636223241407
6,1.940999999999999,2.0,1.0,0.4278336198004178
7,4.847999999999995,2.0,-1.0,0.48157225676576654
8,7.900000000000015,0.0,1.0,0.3749914607912725
9,5.310000000000004,0.0,1.0,0.45240246132279255
10,5.018999999999996,2.0,-1.0,0.31067442399552764
11,7.900000000000015,0.0,1.0,0.4125431197320869
12,1.940999999999999,2.0,1.0,0.34012024581802264
13,1.7080000000000006,3.0,-1.0,0.268889959893093
14,7.900000000000015,0.0,1.0,0.3318072654481665
15,5.520000000000005,0.0,1.0,0.2792077613474629
16,4.847999999999995,2.0,-1.0,0.32821274538546935
17,6.500000000000009,0.0,1.0,0.25098675302233786
18,5.132999999999996,2.0,-1.0,0.29270251660091773
19,7.900000000000015,0.0,1.0,0.22686087712983596
20,1.940999999999999,2.0,1.0,0.2742640169038704
21,1.6120000000000005,3.0,-1.0,0.2427437456669819
22,2.904000000000001,1.0,1.0,0.2732814984615766
23,7.900000000000015,0.0,1.0,0.19082876717115219
24,1.940999999999999,2.0,1.0,0.31128070728482987
25,7.900000000000015,0.0,1.0,0.2360019111945546
26,5.132999999999996,2.0,-1.0,0.24097470916459385
27,6.500000000000009,0.0,1.0,0.20285469726192343
28,1.6120000000000005,3.0,-1.0,0.18480280756637157
29,1.940999999999999,2.0,1.0,0.1867902831370586
30,3.112000000000001,1.0,1.0,0.2549303701237929
31,1.940999999999999,2.0,1.0,0.17054641291005207
32,7.900000000000015,0.0,1.0,0.22006658947995775
33,5.132999999999996,2.0,-1.0,0.22784405925470338
34,7.900000000000015,0.0,1.0,0.1850789132257205
35,1.940999999999999,2.0,1.0,0.19640850658632072
36,1.3000000000000005,3.0,-1.0,0.22325751974626387
37,5.800000000000006,0.0,1.0,0.19196145186478858
38,5.9050000000000065,0.0,-1.0,0.18909548568945064
39,1.7080000000000006,3.0,-1.0,0.1561300774398249
40,6.500000000000009,0.0,1.0,0.18623638931696618
41,1.940999999999999,2.0,1.0,0.20457931991439893
42,4.904999999999996,2.0,-1.0,0.18748855740133605
43,7.900000000000015,0.0,1.0,0.19409092308492565
44,5.625000000000005,0.0,1.0,0.23472900510426917
45,1.3000000000000005,3.0,-1.0,0.17100558843333688
46,1.940999999999999,2.0,1.0,0.17274326517501756
47,7.900000000000015,0.0,1.0,0.15519558933421312
48,5.132999999999996,2.0,-1.0,0.18567813393221239
49,6.500000000000009,0.0,1.0,0.16100882662090352
50,2.7120000000000006,1.0,-1.0,0.16895925652309735
51,2.6000000000000005,1.0,1.0,0.2188461184071956
52,5.9050000000000065,0.0,-1.0,0.16590921240366086
53,1.6120000000000005,3.0,-1.0,0.17730054584320454
54,5.800000000000006,0.0,1.0,0.17197894863134897
55,7.900000000000015,0.0,1.0,0.1813364735647789
56,2.216,1.0,1.0,0.2042270408712447
57,2.7120000000000006,1.0,-1.0,0.19034854886067026
58,2.8080000000000007,1.0,1.0,0.23452843431636147
59,2.7120000000000006,1.0,-1.0,0.18261319808524096
