,Threshold,Feature,Direction,Alpha
0,11.04,60.0,1.0,1.1820612700339201
1,2.08,43.0,-1.0,0.8308276103963724
2,1.1199999999999999,33.0,-1.0,0.597041075130313
3,14.08,48.0,1.0,0.5770109456472675
4,0.15999999999999998,52.0,1.0,0.5349840963560492
5,1.1199999999999999,36.0,-1.0,0.5462873811821022
6,6.08,26.0,-1.0,0.5657804875942335
7,15.04,57.0,1.0,0.472474077953543
8,14.08,49.0,1.0,0.47820138601115064
9,5.12,25.0,-1.0,0.5093038288226166
10,0.15999999999999998,60.0,1.0,0.5367662242165372
11,1.0499999999999998,8.0,1.0,0.4408787858551666
12,11.04,50.0,1.0,0.40363268959603466
13,0.15999999999999998,43.0,-1.0,0.42866374692664455
14,0.15999999999999998,4.0,-1.0,0.37320137938692216
15,13.12,26.0,-1.0,0.3811187307145194
16,7.04,47.0,1.0,0.4303559353154759
17,1.1199999999999999,59.0,1.0,0.39598446553241506
18,2.08,25.0,-1.0,0.3047339459064103
19,3.04,35.0,-1.0,0.30882724320032184
20,5.12,44.0,-1.0,0.3974275352124085
21,8.16,16.0,1.0,0.35089344423770746
22,1.1199999999999999,60.0,1.0,0.3299326446421327
23,10.08,18.0,-1.0,0.35034885131046595
24,4.16,47.0,1.0,0.31542104898658163
25,10.08,43.0,-1.0,0.33852622371491997
26,14.08,51.0,1.0,0.36008155907795275
27,7.04,25.0,-1.0,0.300321764310459
28,2.08,4.0,-1.0,0.30096188710757044
29,1.1199999999999999,43.0,-1.0,0.32350624449080484
30,1.1199999999999999,34.0,-1.0,0.3055220667256718
31,8.16,49.0,1.0,0.3050233730166003
32,13.12,57.0,1.0,0.2685245534454518
33,7.04,47.0,1.0,0.30795643492659797
34,6.08,33.0,-1.0,0.3433280284044891
35,3.04,40.0,1.0,0.254580461816103
36,13.12,50.0,1.0,0.2544644264926859
37,1.1199999999999999,18.0,-1.0,0.28837601881561986
38,5.12,59.0,1.0,0.2903964637114805
39,15.04,9.0,1.0,0.28574240799978107
40,5.12,43.0,-1.0,0.2269797589440165
41,2.08,60.0,1.0,0.2593989636614025
42,2.08,25.0,-1.0,0.2718276173570264
43,13.12,27.0,-1.0,0.2937806077244922
44,8.16,29.0,1.0,0.28394539562552573
45,6.08,41.0,1.0,0.3226094362355027
46,9.12,34.0,-1.0,0.2864357084643451
47,1.1199999999999999,59.0,1.0,0.2648670074669482
48,4.16,47.0,1.0,0.2898705980061492
49,0.14,32.0,-1.0,0.2696978122167796
50,0.15999999999999998,43.0,-1.0,0.24171299380713315
51,13.12,50.0,1.0,0.26413178526329123
52,5.12,42.0,-1.0,0.2617867583506215
53,12.16,58.0,-1.0,0.21400899008371121
54,7.04,4.0,-1.0,0.24061404124127672
55,4.16,21.0,1.0,0.24244357308072195
56,0.14,37.0,-1.0,0.2455851704912524
57,1.1199999999999999,34.0,-1.0,0.24898401960433816
58,7.04,43.0,-1.0,0.2112910811428104
59,7.04,47.0,1.0,0.24087895357581554
