,Threshold,Feature,Direction,Alpha
0,100.0,12.0,1.0,1.204542867579799
1,13.0,15.0,1.0,1.5210335927573895
2,84.0,1.0,-1.0,0.8517714271979108
3,54.0,8.0,-1.0,0.5666645675654663
4,56.0,15.0,1.0,0.4349753895552026
5,69.0,7.0,1.0,0.5388271314148875
6,72.0,7.0,1.0,0.7064158712347557
7,66.0,9.0,-1.0,0.9774804427431174
8,38.0,15.0,1.0,0.5127755869715025
9,26.0,7.0,1.0,0.46747647803033515
10,63.0,12.0,1.0,0.5076874699668966
11,69.0,15.0,1.0,0.42641166037397715
12,49.0,0.0,1.0,0.39725914816132274
13,78.0,4.0,1.0,0.4420431097238963
14,36.0,6.0,1.0,0.39072845004452705
15,75.0,1.0,-1.0,0.3299515874608224
16,50.0,15.0,1.0,0.34627227356029605
17,32.0,9.0,1.0,0.3700129257876617
18,28.0,0.0,1.0,0.3599564791970826
19,43.0,14.0,-1.0,0.30879525520968126
20,69.0,10.0,-1.0,0.3863319264939515
21,38.0,11.0,-1.0,0.2821981718465857
22,67.0,5.0,-1.0,0.2798055462427207
23,70.0,1.0,-1.0,0.309567067839438
24,10.0,8.0,1.0,0.2815338439814554
25,16.0,14.0,-1.0,0.2552688440911412
26,43.0,15.0,1.0,0.3130825660996621
27,18.0,11.0,-1.0,0.2639678565694728
28,70.0,8.0,-1.0,0.26507634580570133
29,96.0,6.0,1.0,0.2981211831393724
30,36.0,15.0,1.0,0.22723575720624278
31,98.0,7.0,1.0,0.35430369708890325
32,82.0,11.0,-1.0,0.3657775556228627
33,40.0,1.0,-1.0,0.2276431507042114
34,85.0,10.0,-1.0,0.23072778765665097
35,99.0,14.0,-1.0,0.26709454755016804
36,11.0,10.0,-1.0,0.22244059026811477
37,45.0,14.0,-1.0,0.2693282057765712
38,65.0,15.0,1.0,0.2887147218410335
39,39.0,11.0,-1.0,0.28787705738070385
40,74.0,7.0,1.0,0.3490675489415872
41,38.0,15.0,1.0,0.3990217864993914
42,63.0,1.0,-1.0,0.21997387849890518
43,75.0,10.0,-1.0,0.22705267522524825
44,43.0,14.0,-1.0,0.2286177033354632
45,72.0,4.0,1.0,0.2408067361363797
46,72.0,4.0,-1.0,0.35259597640161233
47,28.0,15.0,1.0,0.2106662799210492
48,76.0,5.0,1.0,0.27513589432471147
49,67.0,10.0,-1.0,0.21503353161313354
50,47.0,12.0,1.0,0.2569161783339656
51,40.0,2.0,1.0,0.21449858549451367
52,54.0,15.0,1.0,0.22742634934098313
53,15.0,13.0,-1.0,0.25836776780630916
54,29.0,3.0,1.0,0.20626764192148928
55,8.0,10.0,-1.0,0.20769260967610995
56,20.0,8.0,1.0,0.17893983933483693
57,1.0,5.0,-1.0,0.25174384133710126
58,2.0,6.0,1.0,0.25165876233043144
59,57.0,2.0,1.0,0.1766012108830956
