,Threshold,Feature,Direction,Alpha
0,8.08,0.0,1.0,1.1003590153353897
1,7.04,40.0,-1.0,1.32161297621676
2,12.16,28.0,1.0,0.7554062030743844
3,10.08,35.0,-1.0,0.5875984038892343
4,9.12,17.0,1.0,0.45460573596636294
5,3.04,21.0,1.0,0.47066959052168855
6,2.08,49.0,-1.0,0.37597266822498043
7,9.12,20.0,1.0,0.4302586933784966
8,5.12,16.0,1.0,0.36006753839439193
9,0.15999999999999998,50.0,-1.0,0.3277176749594429
10,0.15999999999999998,40.0,-1.0,0.48241008163872157
11,5.12,42.0,-1.0,0.32990019267060633
12,8.16,20.0,1.0,0.2815078191793035
13,11.04,20.0,1.0,0.30074144423062504
14,14.08,13.0,1.0,0.32933494690498216
15,11.04,9.0,1.0,0.30706742180004953
16,7.04,18.0,1.0,0.33994059348905925
17,4.16,41.0,-1.0,0.25061786250538615
18,0.15999999999999998,59.0,-1.0,0.2521744641573908
19,5.12,42.0,-1.0,0.2479819677880777
20,5.12,48.0,-1.0,0.2264115724601345
21,14.08,2.0,1.0,0.23107580242843806
22,3.04,42.0,-1.0,0.20865780014913196
23,1.12,37.0,-1.0,0.27973939006490584
24,4.16,20.0,1.0,0.2157545898652362
25,15.04,17.0,1.0,0.24768595682948913
26,13.12,35.0,-1.0,0.21337060373326192
27,2.08,34.0,1.0,0.24439594766713996
28,4.16,26.0,1.0,0.2178398695224519
29,12.040000000000001,37.0,1.0,0.2906677162773271
30,4.16,43.0,1.0,0.24827190833234025
31,7.04,51.0,-1.0,0.2676307456848676
32,4.16,41.0,-1.0,0.21292860522341645
33,14.08,13.0,1.0,0.2434264755577088
34,3.04,17.0,1.0,0.24686182319526734
35,12.16,12.0,1.0,0.21416800290575125
36,9.12,52.0,1.0,0.23533940643094925
37,10.08,50.0,-1.0,0.22605454621472879
38,8.16,48.0,-1.0,0.1924305625137633
39,0.14,37.0,-1.0,0.18562705061206558
40,5.12,41.0,-1.0,0.1881096526517751
41,0.15999999999999998,12.0,-1.0,0.24065117700361216
42,9.12,57.0,1.0,0.21118148014844626
43,9.12,51.0,-1.0,0.17599901168984092
44,7.04,25.0,1.0,0.1623586864070714
45,2.1,24.0,-1.0,0.19690826464031003
46,14.08,25.0,1.0,0.18439813043954775
47,8.16,50.0,-1.0,0.176734018219623
48,12.16,11.0,1.0,0.1878689711823071
49,2.08,16.0,-1.0,0.18287367884052189
50,6.08,47.0,1.0,0.15752443443562833
51,3.04,17.0,1.0,0.2495172852333807
52,9.12,21.0,1.0,0.1733226239573823
53,4.16,20.0,1.0,0.18346242487912512
54,12.16,16.0,1.0,0.19353818588590055
55,3.04,40.0,-1.0,0.18711369263491007
56,4.16,12.0,1.0,0.15186214677207
57,0.15999999999999998,12.0,-1.0,0.2522458019302104
58,15.04,26.0,-1.0,0.19134349130389564
59,7.04,19.0,1.0,0.14374647084976977
