,Threshold,Feature,Direction,Alpha
0,1.0,1.0,-1.0,1.137035404715284
1,44.0,9.0,1.0,1.578072984055182
2,2.0,14.0,-1.0,0.8878208279750835
3,43.0,7.0,1.0,0.7269179430496057
4,67.0,0.0,1.0,0.7270545395363125
5,54.0,9.0,1.0,0.5459167925193159
6,77.0,10.0,1.0,0.47076381913437126
7,30.0,8.0,-1.0,0.5109926919109752
8,37.0,0.0,1.0,0.49698541563428583
9,36.0,4.0,1.0,0.43829917177072386
10,54.0,11.0,1.0,0.4188218965711999
11,54.0,11.0,1.0,0.38701001321375095
12,71.0,7.0,1.0,0.5443224869450625
13,91.0,6.0,-1.0,0.4746673917467722
14,95.0,10.0,1.0,0.5046164750482008
15,62.0,0.0,1.0,0.4339593858566183
16,67.0,9.0,1.0,0.37577109421213595
17,2.0,15.0,1.0,0.45005680102564194
18,40.0,10.0,1.0,0.3525771521962314
19,88.0,5.0,1.0,0.3182884746866914
20,19.0,3.0,-1.0,0.293003026982985
21,78.0,4.0,-1.0,0.32747195903038173
22,80.0,7.0,1.0,0.3236073249169701
23,100.0,7.0,-1.0,0.3048326318410927
24,19.0,3.0,-1.0,0.3055704556140458
25,34.0,12.0,1.0,0.29365946067710225
26,65.0,9.0,1.0,0.2648738166640344
27,61.0,0.0,1.0,0.3256678792110815
28,96.0,10.0,1.0,0.295583230991427
29,64.0,7.0,1.0,0.3330163496636033
30,31.0,13.0,1.0,0.2848122177923704
31,93.0,6.0,-1.0,0.24722859589429824
32,80.0,7.0,1.0,0.25709655885488236
33,19.0,3.0,-1.0,0.2575679586063364
34,43.0,7.0,1.0,0.29902806548035227
35,74.0,0.0,1.0,0.3093520993387292
36,76.0,6.0,-1.0,0.266354826668458
37,64.0,13.0,1.0,0.3018095136474029
38,43.0,7.0,1.0,0.3062522319061336
39,65.0,13.0,1.0,0.23228936605881942
40,28.0,8.0,-1.0,0.31375043121823165
41,52.0,8.0,1.0,0.45354600848343574
42,74.0,7.0,1.0,0.32422542268809823
43,94.0,7.0,-1.0,0.24674488016247229
44,70.0,9.0,1.0,0.1982953623334853
45,50.0,6.0,-1.0,0.20412827881576248
46,92.0,5.0,-1.0,0.21872605940573148
47,69.0,2.0,1.0,0.23142806710572678
48,63.0,3.0,1.0,0.24356436287756955
49,18.0,15.0,1.0,0.2190807163755935
50,62.0,7.0,1.0,0.2537974665007817
51,4.0,1.0,-1.0,0.20744748018596215
52,34.0,12.0,1.0,0.22742730747972134
53,98.0,1.0,1.0,0.17634118741293414
54,65.0,5.0,1.0,0.2226779250483814
55,64.0,13.0,1.0,0.2679511850978103
56,63.0,3.0,1.0,0.21634663551985314
57,67.0,9.0,1.0,0.24228165985029762
58,41.0,0.0,1.0,0.23671353443431833
59,83.0,1.0,-1.0,0.23944799977726752
