,Threshold,Feature,Direction,Alpha
0,100.0,15.0,1.0,1.2058670219491705
1,100.0,15.0,-1.0,0.9841403602263314
2,56.0,12.0,-1.0,0.476944329451644
3,35.0,6.0,-1.0,0.46051228790930315
4,43.0,8.0,-1.0,0.33755607116754294
5,17.0,13.0,-1.0,0.3991964949954839
6,88.0,13.0,1.0,0.43942092957852846
7,74.0,12.0,-1.0,0.4159389566765171
8,83.0,2.0,1.0,0.4203963813131536
9,85.0,15.0,1.0,0.37173100258891745
10,11.0,10.0,1.0,0.4414032938836702
11,14.0,13.0,-1.0,0.3445942526189874
12,87.0,15.0,1.0,0.29969377765472416
13,83.0,5.0,1.0,0.28580630608685337
14,49.0,12.0,-1.0,0.3117738294372646
15,68.0,6.0,-1.0,0.3619595349036977
16,57.0,3.0,-1.0,0.40550774851239896
17,34.0,9.0,1.0,0.25635924473154637
18,57.0,7.0,-1.0,0.31739050378673855
19,46.0,6.0,1.0,0.2828194102860948
20,69.0,8.0,-1.0,0.2559802048058958
21,92.0,0.0,1.0,0.2862537686238024
22,98.0,13.0,-1.0,0.24868829454791272
23,52.0,12.0,1.0,0.2778467767089945
24,33.0,11.0,1.0,0.21745714447517928
25,5.0,13.0,-1.0,0.21808230386933053
26,95.0,3.0,1.0,0.19376806491033882
27,74.0,13.0,1.0,0.271060716356471
28,67.0,12.0,-1.0,0.2674068688213606
29,75.0,2.0,1.0,0.22151033873656048
30,88.0,1.0,1.0,0.2325837851719524
31,85.0,14.0,1.0,0.2013885173656361
32,5.0,13.0,-1.0,0.2137430326499778
33,76.0,11.0,-1.0,0.19961611542732158
34,38.0,11.0,1.0,0.25649746181838273
35,37.0,4.0,-1.0,0.24290864662875367
36,58.0,4.0,1.0,0.19184677207997305
37,73.0,1.0,1.0,0.1654116146170411
38,93.0,0.0,1.0,0.20021019044960742
39,65.0,12.0,-1.0,0.18163863705916775
40,53.0,5.0,-1.0,0.2081251621810318
41,52.0,11.0,-1.0,0.17778338795161158
42,36.0,11.0,1.0,0.18974710881364126
43,82.0,13.0,1.0,0.17599476312604012
44,76.0,5.0,1.0,0.27308100314385475
45,91.0,5.0,1.0,0.21744680651683712
46,81.0,5.0,-1.0,0.24269348828052903
47,65.0,11.0,-1.0,0.19171644383115316
48,2.0,12.0,-1.0,0.17802056729955168
49,74.0,13.0,1.0,0.173256116112388
50,97.0,13.0,-1.0,0.2333713522757075
51,51.0,6.0,-1.0,0.16419044290371107
52,87.0,3.0,1.0,0.1478283034939698
53,74.0,13.0,1.0,0.24530529810012705
54,3.0,14.0,-1.0,0.15493351744430237
55,72.0,14.0,1.0,0.1711581764946162
56,28.0,9.0,1.0,0.14834714821753234
57,40.0,4.0,-1.0,0.14764781539321026
58,26.0,5.0,1.0,0.13884028013758043
59,1.0,9.0,-1.0,0.17609551232484288
